timestamp,open,high,low,close,volume,MACD,Signal Line
2021-09-23,221.4,225.345,218.9,224.82,24855491,-10.460915155723256,-15.27968608363359
2021-09-22,213.655,219.6,211.96,219.41,26872556,-9.27960435346722,-14.079669737600318
2021-09-21,214.165,214.25,209.5,212.46,20468810,-8.802741424594615,-13.024284074999176
2021-09-20,211.46,214.33,206.62,211.13,34944045,-8.434911592291655,-12.106409578457672
2021-09-17,223.0,223.21,218.3,219.0,29450284,-7.42279520980594,-11.169686704727326
2021-09-16,221.8345,222.77,219.27,222.42,15603344,-6.272415762447565,-10.190232516271374
2021-09-15,223.09,223.6699,219.66,223.41,16653801,-5.2206664431502645,-9.196319301647152
2021-09-14,222.75,224.1,220.86,222.42,19975460,-4.416125905887128,-8.240280622495149
2021-09-13,226.84,229.64,218.58,221.52,29749990,-3.8072565287620534,-7.353675803748531
2021-09-10,223.4831,226.26,222.7,224.78,24837574,-3.0267775976382723,-6.4882961625264794
2021-09-09,223.12,225.38,221.31,221.77,19685601,-2.6209120237078025,-5.714819334762745
2021-09-08,225.13,226.1,219.77,223.39,25443421,-2.1438274626658824,-5.0006209603433724
2021-09-07,228.33,228.99,225.224,226.62,19810716,-1.4879483625599335,-4.298086440786685
2021-09-03,223.25,229.86,222.0,228.43,28083198,-0.8127388298551637,-3.601016918600381
2021-09-02,225.18,225.9299,222.945,223.96,18810957,-0.6310477278231588,-3.007023080444937
2021-09-01,224.85,226.97,223.565,224.41,20176695,-0.44560828631290406,-2.4947401216185305
2021-08-31,226.95,226.95,221.2,223.85,25984968,-0.3399151821517705,-2.0637751337251786
2021-08-30,228.2997,230.43,225.51,226.88,26257990,-0.011524115562252746,-1.6533249300925934
2021-08-27,221.84,227.22,221.67,226.36,30472219,0.20441218009122508,-1.2817775080558298
2021-08-26,222.0,223.4,217.9,220.68,23794042,-0.08184185813004774,-1.0417903780706734
2021-08-25,217.37,224.7,217.22,222.13,34770104,-0.18951277858110416,-0.8713348581727596
2021-08-24,217.53,219.59,215.35,217.93,29729892,-0.6067533825973896,-0.8184185630576857
2021-08-23,209.71,219.97,209.5,219.58,57580658,-0.7951127916403493,-0.8137574087742184
2021-08-20,199.91,208.6506,199.33,208.16,67574131,-1.8446238637778265,-1.0199306997749402
2021-08-19,194.94,204.95,187.62,197.98,76655477,-3.457948790794063,-1.5075343179787648
2021-08-18,195.0,196.3365,190.0,190.4,28591348,-5.28721534283477,-2.263470522949966
2021-08-17,196.85,197.7,192.67,194.58,20458485,-6.326700928133505,-3.076116603986674
2021-08-16,201.35,202.87,194.53,199.5,21115280,-6.676534923132408,-3.796200267815821
2021-08-13,199.05,202.1381,198.51,201.88,18059898,-6.684677968523232,-4.373895807957304
2021-08-12,198.7,200.2899,196.2,199.05,15186155,-6.840634166837702,-4.867243479733384
2021-08-11,200.43,200.49,194.3,196.99,18592484,-7.049196610909291,-5.303634105968566
2021-08-10,203.22,204.3,198.3454,199.36,17923778,-6.943207681211419,-5.631548821017137
2021-08-09,204.46,205.0799,201.43,202.95,14644310,-6.494661281234897,-5.80417131306069
2021-08-06,205.24,205.7,202.1,203.66,17849661,-6.012584628475679,-5.845853976143688
2021-08-05,205.0,207.33,203.42,206.37,21143537,-5.350187426131839,-5.746720666141318
2021-08-04,199.9,203.18,198.28,202.74,23130940,-5.059817111747009,-5.609339955262456
2021-08-03,197.4,202.22,192.2,198.15,30181074,-5.140811114872889,-5.515634187184544
2021-08-02,197.0,199.61,193.61,197.5,21744397,-5.197535064730772,-5.45201436269379
2021-07-30,194.18,196.3,192.63,194.99,18349746,-5.3829736571865965,-5.438206221592352
2021-07-29,195.19,198.53,193.2803,196.62,18373399,-5.336887384527358,-5.417942454179354
2021-07-28,193.192,196.46,189.95,195.03,20219115,-5.366798283332486,-5.4077136200099805
2021-07-27,192.65,196.22,187.41,192.08,24886258,-5.564400289138973,-5.439050953835779
2021-07-26,193.11,194.42,189.14,192.94,20394316,-5.587200717743599,-5.468680906617343
2021-07-23,196.5635,197.0,192.5,195.58,19567198,-5.330794207758714,-5.441103566845618
2021-07-22,196.42,198.87,192.76,195.94,32382595,-5.0404381762006665,-5.360970488716627
2021-07-21,188.82,195.27,187.42,194.1,37101736,-4.902290992772549,-5.269234589527812
2021-07-20,187.3,188.38,181.64,186.12,43366188,-5.374770652562233,-5.290341802134697
2021-07-19,716.61,761.68,714.62,751.19,18726469,39.39311304022431,3.646349166337104
2021-07-16,761.22,766.2844,722.92,726.44,17205566,72.04438245149333,17.32595582336835
2021-07-15,792.47,793.88,754.3401,758.65,13764113,99.37430142098901,33.735624942892485
2021-07-14,814.31,816.71,790.11,793.66,9502480,122.44698093930054,51.4778961421741
2021-07-13,816.02,818.45,804.5601,810.0,7267658,140.4319351950797,69.26870395275523
2021-07-12,809.6,821.31,807.51,820.5,8049619,153.75995422516218,86.16695400723663
2021-07-09,798.5,803.205,790.17,802.01,7415567,160.9748984313503,101.12854289205936
2021-07-08,794.26,805.32,788.03,796.11,12582492,164.3225054483769,113.76733540332287
2021-07-07,834.14,835.0,813.282,814.87,10460682,166.5691775506242,124.32770383278316
2021-07-06,829.5,833.68,814.01,827.94,11167687,167.47378757317563,132.95692058086166
2021-07-02,817.605,820.21,811.51,819.48,8584917,165.5991226327452,139.4853609912384
2021-07-01,805.0,818.24,800.76,808.48,12003374,161.36570568360185,143.8614299297111
2021-06-30,799.965,806.5,794.55,800.1,8164154,155.5415105732062,146.19744605841012
2021-06-29,795.3,803.95,786.275,801.07,9190846,149.28322083630712,146.81460101398955
2021-06-28,774.45,803.15,772.76,799.4,12385914,142.54554972236838,145.9607907556653
2021-06-25,771.22,773.82,755.775,761.24,6959148,132.59819429438357,143.28827146340896
2021-06-24,769.11,776.8,763.53,768.22,8023060,123.85040079047087,139.40069732882137
2021-06-23,760.31,766.11,756.31,762.29,8308926,115.1122674094513,134.54301134494736
2021-06-22,738.86,758.55,735.435,755.47,14503639,106.41028521737655,128.9164661194332
2021-06-21,737.41,741.46,712.906,737.09,16809554,96.91362925244778,122.51589874603613
2021-06-18,751.36,775.0,743.36,745.55,24221357,89.04367225140732,115.82145344711037
2021-06-17,710.9827,753.4,710.2501,746.29,20241372,81.92204015940797,109.04157078956989
2021-06-16,711.63,718.1871,703.377,712.41,7594711,72.70615131058344,101.7744868937726
2021-06-15,716.6,720.65,709.118,711.54,6075761,64.58776373602757,94.33714226222361
2021-06-14,716.24,721.58,706.5101,720.75,8034357,58.2258616336145,87.1148861365018
2021-06-11,699.18,717.569,697.75,713.01,10407691,51.96048691937506,80.08400629307646
2021-06-10,694.0,699.68,687.0401,697.0,7194261,45.182424258140486,73.10368988608927
2021-06-09,700.63,703.0,690.23,694.33,9541437,39.14408542944511,66.31176899476044
2021-06-08,701.09,704.8635,690.04,698.28,8096169,34.28220645620013,59.90585648704838
2021-06-07,702.8456,712.5,687.71,704.76,14393873,30.59928467994041,54.04454212562679
2021-06-04,684.5,706.44,683.82,703.13,15428007,27.235066368854405,48.682646974272316
2021-06-03,668.03,690.36,663.32,678.79,14500170,22.34725924342979,43.415569428103815
2021-06-02,650.09,676.7547,649.42,671.13,14854189,17.65205697429724,38.2628669373425
2021-06-01,650.8,655.525,636.13,650.58,11820075,12.133000416152868,33.036893633104576
2021-05-28,620.04,651.099,620.04,649.78,16113390,7.606867780385642,27.95088846256079
2021-05-27,627.99,630.0,618.4,619.52,14536880,1.5601613816461395,22.67274304637786
2021-05-26,629.37,631.75,623.45,628.0,9260966,-2.518599031971803,17.634474630707928
2021-05-25,630.64,632.7399,619.3,625.91,10885172,-5.85223070609436,12.937133563347471
2021-05-24,608.5,629.8,607.04,624.48,13870405,-8.511432380052725,8.647420374667432
2021-05-21,606.55,608.88,594.7756,599.67,16824800,-12.477001413723087,4.422536016989328
2021-05-20,572.1,587.3514,570.82,584.5,8039798,-16.65188311914892,0.20765218976167876
2021-05-19,542.66,563.18,541.73,562.63,8599984,-21.47765216905077,-4.129408682000811
2021-05-18,570.68,576.17,560.16,560.63,4656356,-25.173309946961695,-8.338188934992989
2021-05-17,566.28,566.77,554.14,566.62,5424521,-27.304058235103298,-12.13136279501505
2021-05-14,555.6,573.1242,549.94,569.72,6465375,-28.414997113446475,-15.388089658701336
2021-05-13,561.35,563.23,538.36,546.61,7143187,-30.805105954160467,-18.471492917793164
2021-05-12,560.38,570.41,548.37,550.34,7585233,-32.02909315467241,-21.183012965169013
2021-05-11,553.0,574.19,550.0,572.25,7139634,-30.875247307157224,-23.121459833566657
2021-05-10,591.49,592.24,570.0,570.63,6722595,-29.74861312682856,-24.44689049221904
2021-05-07,592.33,598.83,586.8683,592.49,5733183,-26.783089331678525,-24.914130260110937
2021-05-06,579.81,582.85,568.7236,580.92,4834523,-25.077415824576065,-24.946787373003964
2021-05-05,588.36,592.54,575.5,578.34,7300576,-23.661091386537578,-24.68964817571069
2021-05-04,585.49,585.5,560.4101,574.05,10133120,-22.624015642928725,-24.2765216691543
2021-05-03,605.0,609.87,591.5,593.47,5097796,-20.00449458291689,-23.422116251906818
2021-04-30,606.98,614.5999,599.88,600.38,5047752,-17.17296674862928,-22.17228635125131
2021-04-29,616.0,617.46,602.86,612.99,4329912,-13.752904009530653,-20.48840988290718
2021-04-28,614.58,621.29,608.6207,611.07,5235405,-11.069801817820576,-18.604688269889863
2021-04-27,623.14,626.82,614.18,615.27,4114325,-8.506461903314744,-16.585042996574842
2021-04-26,607.4018,619.16,605.0,619.12,4944927,-6.094084911570235,-14.486851379573922
2021-04-23,597.3745,613.395,596.01,610.61,5694305,-4.813458095684041,-12.552172722795948
2021-04-22,615.0,617.5427,591.34,594.01,6944657,-5.079480298671342,-11.057634237971028
2021-04-21,604.75,614.5,604.09,614.42,5419426,-3.6018682890611444,-9.56648104818905
2021-04-20,612.93,619.88,598.52,606.85,8353326,-3.007022773964195,-8.25458939334408
2021-04-19,621.4616,632.3,609.3201,614.47,10110452,-1.898844404313195,-6.983440395537904
2021-04-16,642.1235,646.63,634.61,636.5,8380189,0.7484046819298555,-5.437071380044352
2021-04-15,626.5,648.566,625.26,645.49,14962017,3.5310824026965975,-3.6434406234961627
2021-04-14,625.0,628.8184,609.1,611.08,9637548,2.9260454898761736,-2.3295434008216955
2021-04-13,609.26,628.0,605.03,627.18,16905297,3.702998957155046,-1.1230349292263473
2021-04-12,571.59,614.1,565.57,608.36,21733050,2.7682132240298643,-0.344785298575105
2021-04-09,568.56,576.32,567.0,576.0,4879272,-0.5771398514845032,-0.39125620915698467
2021-04-08,570.11,578.86,569.9577,572.68,6110373,-3.4564091858449046,-1.0042868044945688
2021-04-07,555.23,569.7399,548.46,565.74,6282109,-6.2264759385677735,-2.04872463130921
2021-04-06,559.9871,562.165,550.9449,554.46,4793649,-9.225628227013658,-3.4841053504500996
2021-04-05,554.7,560.5585,549.32,559.5,6391785,-11.068204769505314,-5.0009252342611425
2021-04-01,542.89,554.8,540.45,552.47,7706865,-12.946483202859213,-6.590036827980757
2021-03-31,520.62,538.82,519.3,533.93,7869438,-15.749504958873104,-8.421930454159227
2021-03-30,513.678,519.01,508.2,514.87,5005062,-19.28657892772867,-10.594860148873117
2021-03-29,512.81,522.5,508.0,517.93,6837997,-21.593898089336676,-12.79466773696583
2021-03-26,502.18,514.25,494.94,513.57,9099224,-23.503348736302087,-14.93640393683308
2021-03-25,499.98,508.59,490.88,501.41,7378614,-25.701541137926824,-17.08943137705183
2021-03-24,526.05,526.365,505.47,505.72,6145963,-26.78705893249969,-19.0289568881414
2021-03-23,530.17,533.78,520.85,522.83,5551152,-25.96736992331887,-20.416639495176895
2021-03-22,516.51,535.78,516.27,527.45,7445077,-24.660691982526828,-21.265449992646882
2021-03-19,510.0,516.86,504.5,513.83,7480174,-24.442403658743615,-21.90084072586623
2021-03-18,525.46,527.36,508.6817,508.9,7354702,-24.38611048587927,-22.39789467786884
2021-03-17,521.59,538.13,519.58,533.65,6096605,-22.089742780804727,-22.336264298456022
2021-03-16,534.26,540.5,524.67,531.65,6803240,-20.198403493002047,-21.90869213736523
2021-03-15,514.59,528.27,510.685,527.65,5563011,-18.805492045373057,-21.288052118966796
2021-03-12,505.93,515.55,503.6,514.24,6099099,-18.569615645716453,-20.744364824316726
2021-03-11,518.0,521.85,509.38,519.74,7497857,-17.734446208427585,-20.1423811011389
2021-03-10,513.62,519.2,498.3,498.73,9609414,-18.554020624130885,-19.824709005737297
2021-03-09,485.21,504.67,482.37,500.81,13045638,-18.818769575190345,-19.623521119627906
2021-03-08,498.0,498.85,462.66,463.73,13577792,-21.769683772456915,-20.052753650193708
2021-03-05,502.0,502.0,467.17,498.46,13570971,-21.063081690287447,-20.254819258212457
2021-03-04,512.03,519.0,483.35,494.81,14333629,-20.560609042544456,-20.31597721507886
2021-03-03,537.05,538.06,511.95,512.19,9439757,-18.546186209782434,-19.962019014019575
2021-03-02,556.0,556.82,535.84,536.25,6602853,-14.837265913917179,-18.9370683939991
2021-03-01,555.0,557.0,542.1299,553.67,8829575,-10.37270139819475,-17.22419499483823
2021-02-26,550.1,554.18,534.44,548.58,12468975,-7.162655679059526,-15.211887131682488
2021-02-25,561.8167,574.99,528.65,532.3,20304906,-5.864726347212127,-13.342454974788417
2021-02-24,564.91,580.27,550.24,579.96,11207977,-0.9790583368221633,-10.869775647195167
2021-02-23,563.01,569.55,535.58,565.68,9794483,1.7207562962393013,-8.351669258508274
2021-02-22,590.99,605.33,573.0,574.23,8041814,4.4984372048060095,-5.781647965845417
2021-02-19,600.98,607.0799,593.868,597.06,6793103,8.444615270437339,-2.9363953185888665
2021-02-18,589.16,594.93,583.0,593.16,5852020,11.129004179174899,-0.1233154190361132
2021-02-17,606.84,608.9407,591.2,596.24,6786368,13.35102962984763,2.5715535907406357
2021-02-16,602.57,614.9,598.0,613.21,8048988,16.293516468638586,5.315946166320225
2021-02-12,602.0,611.6455,591.0,598.45,9368937,17.235766653233895,7.69991026370296
2021-02-11,599.21,610.89,597.0,610.03,11270693,18.701338545401313,9.90019592004263
2021-02-10,578.53,596.2,573.655,590.57,12047762,18.08409329230858,11.53697539449582
2021-02-09,573.625,583.33,568.9,570.53,7128078,15.795777572166912,12.38873583003004
2021-02-08,549.0886,578.95,549.0886,577.55,10865571,14.382928759267656,12.787574415877563
2021-02-05,549.0,549.49,541.83,543.64,4228841,10.407016683528695,12.311462869407789
2021-02-04,541.24,546.94,533.5145,546.57,5033462,7.407119567966447,11.330594209119521
2021-02-03,545.44,557.27,540.66,541.22,6135232,4.54558057921588,9.973591483138794
2021-02-02,535.95,542.88,531.4199,542.27,5451603,2.3355932737364355,8.445991841258323
2021-02-01,522.1335,530.83,516.11,529.48,5430108,-0.4427796097444343,6.668237551057772
2021-01-29,523.0,533.39,516.4602,519.59,6788801,-3.4034674288848237,4.653896555069253
2021-01-28,519.85,533.59,518.42,522.04,5707899,-5.488867088565939,2.625343826342215
2021-01-27,529.2,529.31,511.75,516.71,9281821,-7.4853612140874475,0.6032028182562825
2021-01-26,543.2176,545.79,535.5,537.41,4099510,-7.312980700304138,-0.9800338854558015
2021-01-25,551.27,553.14,529.4592,546.13,6277779,-6.398973395199846,-2.0638217874046108
2021-01-22,549.6035,553.6693,545.09,548.5,6170464,-5.420888202936339,-2.7352350705109565
2021-01-21,536.7442,559.9743,530.1201,554.7,8458490,-4.09821874229749,-3.0078318048682635
2021-01-20,524.47,537.22,522.27,534.63,6464272,-4.616261543879091,-3.329517752670429
2021-01-19,520.65,523.7593,513.76,521.01,5654672,-6.056024291056929,-3.8748190603477295
2021-01-15,529.12,533.01,513.94,514.38,6944532,-7.643917904474847,-4.628638829173153
2021-01-14,543.0,543.99,527.22,528.01,7078007,-7.713590474480611,-5.245629158234644
2021-01-13,539.5986,544.9999,535.4001,541.27,5250711,-6.6224953031235145,-5.521002387212419
2021-01-12,550.1,550.18,533.8,539.39,7178074,-5.842150136924943,-5.585231937154924
2021-01-11,536.75,558.44,534.5,544.86,12975720,-4.727838110565131,-5.413753171836966
2021-01-08,534.5,536.8399,521.68,531.07,7313215,-4.900980105746839,-5.3111985586189405
2021-01-07,518.7,535.11,515.4601,533.76,11537037,-4.766194146350813,-5.202197676165315
2021-01-06,528.9,529.8,503.44,504.58,14510575,-6.93402629615332,-5.548563400162917
2021-01-05,523.99,537.74,523.48,536.19,8068998,-6.031854603877264,-5.6452216409057865
2021-01-04,524.17,546.0999,518.5,524.54,14016045,-6.1856305759813495,-5.753303427920899
2020-12-31,525.46,526.045,516.6,522.2,4810610,-6.422285476336583,-5.887099837604036
2020-12-30,519.6124,528.55,515.87,525.83,5634929,-6.244937771756554,-5.95866742443454
2020-12-29,517.0,522.9,513.69,517.73,4259304,-6.680976604102511,-6.103129260368135
2020-12-28,522.5,522.5,510.527,516.0,5286655,-7.084471682389449,-6.299397744772398
2020-12-24,521.49,525.3,517.55,519.75,2447088,-7.020720285806419,-6.443662252979204
2020-12-23,530.24,531.0,520.2,520.37,4478569,-6.841305712576968,-6.523190944898757
2020-12-22,532.77,533.4899,522.1552,531.13,4657872,-5.764427563037316,-6.37143826852647
2020-12-21,522.99,534.8,518.7,533.29,7558304,-4.682720436611248,-6.033694702143426
2020-12-18,535.16,536.2,522.82,530.88,8551616,-3.9741154750339547,-5.621778856721532
2020-12-17,534.67,535.18,527.14,533.65,5784597,-3.1526829213761403,-5.127959669652454
2020-12-16,536.8999,537.49,528.5,529.7,5577867,-2.788282112426259,-4.660024158207215
2020-12-15,537.59,538.56,527.47,534.42,4837148,-2.0944833918823633,-4.146916004942245
2020-12-14,523.515,535.55,523.1,532.35,6753947,-1.6921683442552649,-3.655966472804849
2020-12-11,518.69,520.8,512.92,520.53,5231641,-2.3005862602824436,-3.384890430300368
2020-12-10,514.76,522.7499,513.975,518.89,5194118,-2.881875667309032,-3.2842874777021014
2020-12-09,532.02,536.56,514.7295,517.23,10032530,-3.4368816053804494,-3.314806303237771
2020-12-08,543.4,543.95,531.26,534.0,6798022,-2.494770797825254,-3.1507992021552678
2020-12-07,544.05,549.25,540.0,544.27,5581081,-0.9089600990532745,-2.7024313815348693
2020-12-04,537.94,542.3999,535.5476,542.33,5056085,0.18908486550094494,-2.1241281321277063
2020-12-03,543.5,546.4,533.16,535.84,4988016,0.5295008933937879,-1.5934023270234074
2020-12-02,534.02,546.9377,529.37,541.78,7084030,1.2640205631856816,-1.0219177489815898
2020-12-01,539.69,541.15,529.13,535.6,7412379,1.3321026912199159,-0.5511136609412888
2020-11-30,530.6,536.5,518.8941,536.06,7173800,1.4069578890677121,-0.15949935093948858
2020-11-27,535.0,536.3,526.8218,530.45,4181880,1.002050048189858,0.07281052888638076
2020-11-25,521.3,530.7756,520.8,529.39,6497910,0.5888367819956102,0.17601577950822667
2020-11-24,525.7,526.48,515.4,518.31,8568883,-0.6254908400312615,0.015714455600329025
2020-11-23,526.8452,535.3,520.62,525.6,9033855,-0.9882205628153997,-0.18507254808281673
2020-11-20,538.16,539.7799,522.6,523.51,8527245,-1.427872390491757,-0.4336325165646048
2020-11-19,528.51,539.5,524.0,537.61,14148355,-0.631270575816643,-0.4731601284150124
2020-11-18,538.61,544.23,527.4,537.15,12773133,-0.03665353496501211,-0.3858588097250124
2020-11-17,542.1,543.85,532.1549,536.89,7800699,0.40889148034568734,-0.22690875171087246
2020-11-16,526.9,545.98,526.2401,540.61,10344370,1.0500576150724328,0.028484521645788574
2020-11-13,545.0911,546.7499,522.37,531.88,8669058,0.8440190298574635,0.19159142328812356
2020-11-12,539.1569,550.64,532.64,538.27,9165875,1.182717927140743,0.3898167240586475
2020-11-11,522.15,537.395,517.93,536.72,10118586,1.3109553204295707,0.5740444433328322
2020-11-10,544.26,544.26,505.13,510.8,16101680,-0.6712057568562386,0.32499440329501805
2020-11-09,582.1,587.66,544.43,545.23,14574447,0.5300208151488732,0.3659996856657891
2020-11-06,564.39,583.55,555.8,582.48,9583732,4.436622593042898,1.1801242671412109
2020-11-05,566.5,573.56,559.64,566.4,7975708,6.164055637341335,2.1769105411812357
2020-11-04,535.57,553.1,533.475,551.77,10255732,6.280146419770517,2.9975577168990926
2020-11-03,508.34,524.2,504.11,520.78,6822527,3.8273953641835305,3.16352524635598
2020-11-02,506.31,513.4663,495.8,503.23,7491316,0.46210726804929436,2.623241650694643
2020-10-30,514.0,517.455,492.0,501.36,10434900,-2.3289544285579495,1.6328024348441246
2020-10-29,513.54,527.71,510.0,520.96,8002046,-2.925610123295087,0.7211199232162824
2020-10-28,527.92,530.4,504.36,505.08,9412952,-4.626515751669899,-0.348407211760954
2020-10-27,532.24,537.68,527.66,535.87,6262992,-3.4502279590669787,-0.9687713612221589
2020-10-26,537.08,547.7117,521.54,525.65,8422358,-3.3045867772946167,-1.4359344444366506
2020-10-23,538.0,543.73,531.65,543.61,5837107,-1.7201147770194893,-1.4927705109532183
2020-10-22,540.9,544.47,529.27,534.44,7261986,-1.1906268591171738,-1.4323417805860095
2020-10-21,545.0,551.66,539.1001,540.99,5489933,-0.23971037803573836,-1.1938155000759552
2020-10-20,543.34,551.99,540.2801,545.82,5730301,0.893340544498642,-0.7763842911610358
2020-10-19,556.115,559.3399,536.27,539.91,7451714,1.299424993270577,-0.36122243427471323
2020-10-16,561.47,564.86,551.7,552.46,6065990,2.6039136640375773,0.2318047853877449
2020-10-15,552.4272,560.23,550.71,558.8,6680628,4.102029703367407,1.0058497689836774
2020-10-14,571.62,573.71,558.4,563.81,6916178,5.628678683430735,1.930415551873089
2020-10-13,571.86,573.9399,560.745,569.93,8615078,7.248831830962558,2.994098807690983
2020-10-12,559.58,573.88,556.5,569.04,10868595,8.364577666425248,4.0681945794378365
2020-10-09,550.68,552.97,546.43,550.51,8672273,7.665238048438255,4.78760327323792
2020-10-08,563.0,563.38,550.32,553.55,9472522,7.2724763756741595,5.284577893725168
2020-10-07,559.99,564.77,554.54,558.56,10452129,7.281538012389774,5.683969917458089
2020-10-06,553.2,565.68,546.6,549.46,19610496,6.479731169219576,5.843122167810387
2020-10-05,529.44,545.77,528.9106,545.7,11995457,5.477748814379879,5.770047497124286
2020-10-02,529.0,540.78,522.04,522.49,13812397,2.778785444469804,5.171795086593389
2020-10-01,550.32,550.5095,538.4301,544.58,13125059,2.3947111752302135,4.6163783043207545
2020-09-30,526.3,544.9,526.01,541.22,17229603,1.7984739423474139,4.052797431926086
2020-09-29,517.5,537.71,517.33,529.03,15575124,0.33841942721312535,3.309921830983494
2020-09-28,521.61,522.07,510.0,521.4,14345228,-1.4180155282591613,2.364334359134963
2020-09-25,497.9,515.34,489.83,514.95,14700407,-3.2925099745322086,1.2329654924015285
2020-09-24,482.89,502.78,480.56,493.92,18281008,-6.401216335862614,-0.2938708732512999
2020-09-23,503.02,509.08,483.17,484.95,16175308,-9.479419709145759,-2.130980640430192
2020-09-22,503.0,505.9199,486.222,505.51,16161302,-10.142975973579723,-3.7333797070600987
2020-09-21,477.0,500.9,476.18,500.69,18026061,-10.931768192454342,-5.173057404138948
2020-09-18,503.75,505.3,479.55,487.57,17461548,-12.471798925846656,-6.632805708480491
2020-09-17,485.2894,503.59,481.39,498.54,19812794,-12.66114723348062,-7.838474013480518
2020-09-16,518.29,523.71,500.55,500.58,13939985,-12.502475426259593,-8.771274296036333
2020-09-15,531.2,531.95,513.11,519.64,18188914,-10.715225714889698,-9.160064579807006
2020-09-14,523.24,532.6,505.2457,514.89,30043624,-9.571765391567055,-9.242404742159017
2020-09-11,499.42,506.1,475.83,486.58,15923172,-10.825159549743603,-9.558955703675935
2020-09-10,519.57,522.61,486.68,492.47,17467111,-11.213942328374799,-9.889953028615707
2020-09-09,496.0,512.37,489.27,508.6,18404957,-10.104026359172849,-9.932767694727136
2020-09-08,469.38,502.0,468.17,476.52,19893237,-11.678376795163672,-10.281889514814445
2020-09-04,511.35,527.0,468.19,504.9,36592071,-10.514823697490726,-10.328476351349703
2020-09-03,553.1454,555.38,515.15,520.62,23628151,-8.229363877975004,-9.908653856674764
2020-09-02,588.15,589.0699,556.0,573.86,21850322,-2.097914003676692,-8.34650588607515
2020-09-01,539.2,559.75,537.46,552.84,12811849,1.0530272255163027,-6.46659926375686
2020-08-31,527.3114,543.0,521.51,534.98,12521030,2.0849837187528237,-4.756282667254924
2020-08-28,506.9965,525.92,505.7,525.91,13428963,2.1462033790520536,-3.3757854579935285
2020-08-27,511.26,514.0,502.6573,505.13,7940073,0.5120455245394169,-2.5982192614869395
2020-08-26,511.9694,514.7396,507.11,510.92,8031073,-0.312232515600499,-2.1410219123096517
2020-08-25,505.23,510.45,502.95,510.0,7226920,-1.0278665069853332,-1.9183908312447882
2020-08-24,515.35,516.5,500.3,508.81,12264105,-1.67176360556914,-1.8690653861096587
2020-08-21,488.07,512.348,487.8064,507.34,24996738,-2.274454909524252,-1.9501432907925773
2020-08-20,479.0,495.0,475.15,485.64,23034656,-4.451783368069982,-2.4504713062480583
2020-08-19,491.86,492.6,483.92,485.54,15565558,-6.114912121995417,-3.18335946939753
2020-08-18,498.0,499.84,483.45,490.43,12586155,-6.958162147184851,-3.9383200049549947
2020-08-17,474.05,496.39,472.6876,493.48,15417858,-7.296227982906657,-4.609901600545328
2020-08-14,461.2,468.19,457.62,462.56,9160904,-9.94449918772682,-5.676821117981627
2020-08-13,461.84,468.87,454.23,457.72,9361489,-12.292124784805537,-6.999881851346409
2020-08-12,439.63,458.68,438.33,457.61,11623573,-14.00012632343072,-8.399930745763271
2020-08-11,442.95,445.47,431.83,434.0,8862763,-17.062177371374332,-10.132380070885484
2020-08-10,453.37,456.33,434.26,446.6,10694898,-18.261651242311643,-11.758234305170717
2020-08-07,452.5,460.19,441.5,447.98,8562899,-18.883214517350154,-13.183230347606607
2020-08-06,453.99,454.32,447.15,453.42,6107892,-18.72104084944749,-14.290792447974784
2020-08-05,449.76,454.8672,446.65,451.47,6262493,-18.53619206861839,-15.139872372103506
2020-08-04,442.0,449.11,436.2401,449.11,7758390,-18.368390977443255,-15.785576093171457
2020-08-03,429.3,443.95,428.61,440.41,10325456,-18.721613587178467,-16.372783591972862
2020-07-31,422.53,430.66,417.32,424.59,9657150,-20.046997528285203,-17.10762637923533
2020-07-30,415.0,424.9218,411.81,424.56,7722004,-20.859341100055076,-17.85796932339928
2020-07-29,415.632,420.65,413.88,418.62,7112692,-21.73192548135563,-18.632760554990554
2020-07-28,414.97,415.28,408.37,408.62,6790901,-22.965637740421812,-19.49933599207681
2020-07-27,409.29,417.67,408.71,416.86,7303255,-23.013182812448974,-20.202105356151243
2020-07-24,395.0,414.59,391.08,407.78,11832300,-23.51250521574707,-20.86418532807041
2020-07-23,418.0,421.88,401.25,405.19,10291532,-23.84237313610032,-21.459822889676392
2020-07-22,414.7,424.1,411.6623,417.55,9182271,-22.843125801492818,-21.736483472039676
2020-07-21,420.52,422.4,411.47,413.14,6866718,-22.151714062965596,-21.81952959022486
2020-07-20,410.97,421.25,406.27,420.43,7039983,-20.776030061977394,-21.610829684575368
2020-07-17,409.02,409.94,403.51,408.06,6657123,-20.448231712918584,-21.37831009024401
2020-07-16,400.6,408.27,395.82,405.39,8624118,-20.171372815930397,-21.13692263538129
2020-07-15,416.57,417.32,402.23,409.09,10099623,-19.42943068506014,-20.79542424531706
2020-07-14,403.0,416.11,391.42,415.08,13567356,-18.148884221443154,-20.26611624054228
2020-07-13,423.8,431.69,401.0,402.09,11426932,-17.975021502410527,-19.807897292915932
2020-07-10,423.55,426.21,415.15,419.17,12441869,-16.27145360000702,-19.10060855433415
2020-07-09,415.21,422.8,409.34,420.36,12367718,-14.656390957383167,-18.211765034943955
2020-07-08,399.75,409.0,398.62,408.64,9437346,-14.158932864644953,-17.401198600884157
2020-07-07,397.85,402.8,394.03,394.87,8945039,-14.70629267387119,-16.862217415481563
